#RIC,Alias Underlying RIC,Domain,Date-Time,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size,Open Mid Price,High Mid Price,Low Mid Price,Close Mid Price
NQc1,NQH25,Market Price,2025-03-19T00:08:35.000000000-05,Intraday 5Sec,,,,,,,19524.75,19524.75,19524.25,19524.25,7,19525.5,19525.5,19525,19525,6,1,2,1,1,1,3,1,2,19525.125,19525.125,19524.625,19524.625
NQc1,NQH25,Market Price,2025-03-19T00:08:40.000000000-05,Intraday 5Sec,,,,,,,19524,19524.25,19523.25,19523.5,34,19525,19525.25,19524.25,19524.5,26,1,3,1,1,2,3,1,1,19524.5,19524.75,19523.75,19524
NQc1,NQH25,Market Price,2025-03-19T00:08:45.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19523.5,19523.75,19523.25,19523.75,12,19524.25,19524.75,19524,19524.75,14,1,2,1,1,1,3,1,2,19523.875,19524.25,19523.625,19524.25
NQc1,NQH25,Market Price,2025-03-19T00:08:50.000000000-05,Intraday 5Sec,,,,,,,19523.5,19523.75,19523.5,19523.5,7,19524.75,19524.75,19524,19524.25,22,2,2,1,1,2,2,1,2,19524.125,19524.125,19523.75,19523.875
NQc1,NQH25,Market Price,2025-03-19T00:08:55.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19523.5,19523.5,19522.5,19523,23,19524.25,19524.5,19523.5,19523.75,18,1,3,1,1,1,4,1,2,19523.875,19524,19523,19523.375
NQc1,NQH25,Market Price,2025-03-19T00:09:00.000000000-05,Intraday 5Sec,19523.75,19523.75,19523.75,19523.75,1,1,19523,19523,19522.75,19523,17,19523.75,19524.25,19523.75,19524,12,1,2,1,1,1,2,1,1,19523.375,19523.625,19523.25,19523.5
NQc1,NQH25,Market Price,2025-03-19T00:09:05.000000000-05,Intraday 5Sec,,,,,,,19523,19523,19522.75,19522.75,2,19524.25,19524.25,19523.75,19523.75,7,1,2,1,2,1,2,1,2,19523.625,19523.625,19523.25,19523.25
NQc1,NQH25,Market Price,2025-03-19T00:09:10.000000000-05,Intraday 5Sec,19522.75,19522.75,19522.5,19522.5,3,2,19522.5,19522.5,19521.25,19522.25,23,19523.75,19523.75,19522.75,19523,17,1,3,1,1,2,4,1,2,19523.125,19523.125,19522,19522.625
NQc1,NQH25,Market Price,2025-03-19T00:09:15.000000000-05,Intraday 5Sec,19522.25,19522.25,19522.25,19522.25,1,1,19522,19522,19521.25,19521.75,22,19523,19523,19522.5,19522.75,21,2,3,1,1,2,3,1,2,19522.5,19522.5,19521.875,19522.25
NQc1,NQH25,Market Price,2025-03-19T00:09:20.000000000-05,Intraday 5Sec,,,,,,,19521.75,19522.5,19521.75,19522.5,15,19522.75,19523.75,19522.75,19523.5,17,2,2,1,1,2,4,1,1,19522.25,19523.125,19522.25,19523
NQc1,NQH25,Market Price,2025-03-19T00:09:25.000000000-05,Intraday 5Sec,19522.25,19522.25,19522.25,19522.25,1,1,19522.5,19522.5,19520.5,19521.25,57,19523.25,19523.25,19521.75,19522.25,82,1,3,1,1,1,4,1,2,19522.875,19522.875,19521.125,19521.75
NQc1,NQH25,Market Price,2025-03-19T00:09:30.000000000-05,Intraday 5Sec,,,,,,,19521.25,19522,19521,19521.75,14,19522.25,19523,19522,19522.75,17,2,2,1,2,2,2,1,2,19521.75,19522.5,19521.5,19522.25
NQc1,NQH25,Market Price,2025-03-19T00:09:35.000000000-05,Intraday 5Sec,,,,,,,19522,19522.25,19522,19522.25,17,19522.75,19523.25,19522.75,19523,35,1,2,1,1,2,3,1,1,19522.375,19522.75,19522.375,19522.625
NQc1,NQH25,Market Price,2025-03-19T00:09:40.000000000-05,Intraday 5Sec,,,,,,,19522.25,19522.25,19521.5,19521.5,11,19523.25,19523.25,19522.5,19522.5,34,1,2,1,2,1,4,1,1,19522.75,19522.75,19522,19522
NQc1,NQH25,Market Price,2025-03-19T00:09:45.000000000-05,Intraday 5Sec,,,,,,,19521.5,19522.75,19521,19522.5,54,19522.5,19523.75,19522,19523.5,48,1,3,1,2,1,3,1,1,19522,19523.25,19521.5,19523
NQc1,NQH25,Market Price,2025-03-19T00:09:50.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19522.5,19522.5,19521.25,19522,65,19523.5,19523.75,19522.25,19523,44,1,3,1,1,1,4,1,2,19523,19523.125,19521.75,19522.5
NQc1,NQH25,Market Price,2025-03-19T00:09:55.000000000-05,Intraday 5Sec,19523,19523,19523,19523,1,1,19521.75,19523.25,19521.75,19522.75,38,19523,19523.75,19523,19523.75,11,1,3,1,1,2,4,1,1,19522.375,19523.5,19522.375,19523.25
NQc1,NQH25,Market Price,2025-03-19T00:10:00.000000000-05,Intraday 5Sec,19523.75,19523.75,19523.75,19523.75,1,1,19523,19524.5,19523,19524,50,19523.75,19525.5,19523.75,19525,55,1,3,1,2,1,4,1,2,19523.375,19525,19523.375,19524.5
NQc1,NQH25,Market Price,2025-03-19T00:10:05.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19524.25,19525,19523.25,19524.75,59,19525,19526,19524.25,19526,54,1,3,1,1,2,3,1,2,19524.625,19525.5,19523.75,19525.375
NQc1,NQH25,Market Price,2025-03-19T00:10:10.000000000-05,Intraday 5Sec,,,,,1,,19524.75,19525,19524.25,19524.25,21,19525.75,19525.75,19525.25,19525.25,23,1,3,1,2,1,3,1,1,19525.25,19525.375,19524.75,19524.75
NQc1,NQH25,Market Price,2025-03-19T00:10:15.000000000-05,Intraday 5Sec,19525.75,19525.75,19525.75,19525.75,1,1,19524.25,19524.5,19524.25,19524.5,5,19525.25,19526,19525.25,19525.75,16,1,2,1,1,1,3,1,1,19524.75,19525.25,19524.75,19525.125
NQc1,NQH25,Market Price,2025-03-19T00:10:20.000000000-05,Intraday 5Sec,,,,,,,19524.75,19526,19524.5,19526,38,19525.75,19527,19525.25,19526.75,46,1,2,1,2,1,5,1,1,19525.25,19526.5,19524.875,19526.375
NQc1,NQH25,Market Price,2025-03-19T00:10:25.000000000-05,Intraday 5Sec,,,,,,,19526,19526.75,19525,19526,53,19526.75,19527,19526,19526.75,23,1,3,1,1,1,4,1,1,19526.375,19526.875,19525.5,19526.375
NQc1,NQH25,Market Price,2025-03-19T00:10:30.000000000-05,Intraday 5Sec,19527,19528,19527,19528,4,4,19526.25,19528,19525.75,19527.5,46,19526.75,19529,19526.75,19528.25,33,1,3,1,1,1,4,1,1,19526.5,19528.5,19526.25,19527.875
NQc1,NQH25,Market Price,2025-03-19T00:10:35.000000000-05,Intraday 5Sec,19527.25,19527.25,19527.25,19527.25,1,1,19527.5,19528,19526,19526.25,68,19528,19528.75,19527,19527,38,1,3,1,1,1,3,1,1,19527.75,19528.375,19526.625,19526.625
NQc1,NQH25,Market Price,2025-03-19T00:10:40.000000000-05,Intraday 5Sec,,,,,,,19526,19526,19525.5,19525.5,9,19527,19527,19526.25,19526.5,6,1,2,1,2,1,2,1,1,19526.5,19526.5,19525.875,19526
NQc1,NQH25,Market Price,2025-03-19T00:10:45.000000000-05,Intraday 5Sec,,,,,,,19525.75,19525.75,19525.25,19525.5,21,19526.5,19527,19526.25,19526.5,19,1,2,1,2,1,4,1,3,19526.125,19526.375,19525.75,19526
NQc1,NQH25,Market Price,2025-03-19T00:10:50.000000000-05,Intraday 5Sec,,,,,,,19525.5,19526,19525.25,19525.5,19,19526.5,19526.75,19526.25,19526.5,30,1,2,1,2,3,3,1,2,19526,19526.375,19525.75,19526
NQc1,NQH25,Market Price,2025-03-19T00:10:55.000000000-05,Intraday 5Sec,19525.5,19525.5,19525.5,19525.5,1,1,19525.5,19525.5,19524.25,19524.75,44,19526.5,19526.5,19525,19525.75,39,1,3,1,2,2,3,1,2,19526,19526,19524.625,19525.25
NQc1,NQH25,Market Price,2025-03-19T00:11:00.000000000-05,Intraday 5Sec,19524.75,19524.75,19524.75,19524.75,1,1,19524.75,19525,19524.25,19524.5,19,19525.75,19525.75,19525.25,19525.5,17,2,3,1,1,1,2,1,2,19525.25,19525.375,19524.75,19525
NQc1,NQH25,Market Price,2025-03-19T00:11:05.000000000-05,Intraday 5Sec,,,,,,,19524.5,19524.75,19523.75,19524.5,24,19525.25,19525.75,19524.75,19525.5,17,1,3,1,2,1,2,1,1,19524.875,19525.125,19524.25,19525
NQc1,NQH25,Market Price,2025-03-19T00:11:10.000000000-05,Intraday 5Sec,,,,,,,19524.5,19526,19524.5,19526,27,19525.75,19527,19525.5,19526.75,25,2,3,1,2,1,4,1,2,19525.125,19526.5,19525,19526.375
NQc1,NQH25,Market Price,2025-03-19T00:11:15.000000000-05,Intraday 5Sec,19526.5,19526.75,19526.5,19526.75,2,2,19526.25,19526.5,19525.5,19526.25,51,19526.75,19526.75,19526.5,19526.75,3,1,3,1,1,2,2,1,1,19526.5,19526.625,19526,19526.5
NQc1,NQH25,Market Price,2025-03-19T00:11:20.000000000-05,Intraday 5Sec,19526.75,19528,19526.75,19528,5,3,19526.5,19527.75,19526,19527.5,54,19526.75,19528.75,19526.75,19528.25,43,1,2,1,1,1,3,1,2,19526.625,19528.25,19526.375,19527.875
NQc1,NQH25,Market Price,2025-03-19T00:11:25.000000000-05,Intraday 5Sec,,,,,,,19527.5,19527.5,19526.25,19526.75,32,19528.25,19528.25,19527.25,19527.5,37,1,2,1,1,1,3,1,1,19527.875,19527.875,19526.75,19527.125
NQc1,NQH25,Market Price,2025-03-19T00:11:30.000000000-05,Intraday 5Sec,19526.75,19526.75,19526.75,19526.75,1,1,19526.5,19526.75,19525.5,19526.25,53,19527.5,19527.75,19526.25,19527,36,1,3,1,1,1,3,1,2,19527,19527.25,19525.875,19526.625
NQc1,NQH25,Market Price,2025-03-19T00:11:35.000000000-05,Intraday 5Sec,,,,,,,19526.25,19526.25,19525,19525,13,19526.75,19527,19525.75,19525.75,17,1,3,1,1,1,3,1,1,19526.5,19526.5,19525.375,19525.375
NQc1,NQH25,Market Price,2025-03-19T00:11:40.000000000-05,Intraday 5Sec,,,,,,,19525,19525,19524.5,19524.5,12,19525.5,19526.25,19525.5,19525.5,9,1,3,1,3,1,4,1,1,19525.25,19525.5,19525,19525
NQc1,NQH25,Market Price,2025-03-19T00:11:45.000000000-05,Intraday 5Sec,,,,,1,,19524.5,19525,19524,19524.75,40,19525.5,19526.25,19524.75,19525.5,34,3,4,1,2,2,3,1,1,19525,19525.625,19524.375,19525.125
NQc1,NQH25,Market Price,2025-03-19T00:11:50.000000000-05,Intraday 5Sec,,,,,,,19525,19525.25,19525,19525.25,4,19525.5,19526.25,19525.5,19526,15,1,2,1,1,1,4,1,1,19525.25,19525.75,19525.25,19525.625
NQc1,NQH25,Market Price,2025-03-19T00:11:55.000000000-05,Intraday 5Sec,19525.25,19525.25,19525.25,19525.25,1,1,19525,19526,19525,19525.25,26,19526,19526.75,19526,19526.25,20,2,3,1,2,1,3,1,2,19525.5,19526.375,19525.5,19525.75
NQc1,NQH25,Market Price,2025-03-19T00:12:00.000000000-05,Intraday 5Sec,,,,,,,19525.25,19527,19525,19526.25,41,19526.25,19528,19526,19527,43,1,4,1,1,2,3,1,1,19525.75,19527.5,19525.5,19526.625
NQc1,NQH25,Market Price,2025-03-19T00:12:05.000000000-05,Intraday 5Sec,,,,,,,19526.25,19527.25,19526.25,19527,22,19527.25,19528.25,19527.25,19528,25,1,3,1,3,2,3,1,1,19526.75,19527.75,19526.75,19527.5
NQc1,NQH25,Market Price,2025-03-19T00:12:10.000000000-05,Intraday 5Sec,19527,19527,19527,19527,1,1,19527,19527.75,19526.25,19527.5,39,19528,19528.5,19527.25,19528.25,29,2,3,1,1,1,3,1,1,19527.5,19528.125,19526.875,19527.875
NQc1,NQH25,Market Price,2025-03-19T00:12:15.000000000-05,Intraday 5Sec,19528,19528.5,19528,19528.5,2,2,19527.5,19528.5,19527.5,19528.25,54,19528,19529,19528,19529,41,1,3,1,1,1,3,1,1,19527.75,19528.75,19527.75,19528.625
NQc1,NQH25,Market Price,2025-03-19T00:12:20.000000000-05,Intraday 5Sec,,,,,,,19528.25,19528.25,19527.5,19527.5,21,19529,19529,19528.25,19528.5,41,2,3,1,2,1,3,1,1,19528.625,19528.625,19527.875,19528
NQc1,NQH25,Market Price,2025-03-19T00:12:25.000000000-05,Intraday 5Sec,,,,,,,19527.5,19528.25,19527.5,19528.25,30,19528.75,19529,19528.5,19529,23,2,3,1,2,1,2,1,1,19528.125,19528.625,19528,19528.625
NQc1,NQH25,Market Price,2025-03-19T00:12:30.000000000-05,Intraday 5Sec,19528.5,19528.5,19528.5,19528.5,1,1,19528.5,19528.5,19527.75,19528,20,19529,19529,19528.5,19529,19,1,3,1,1,1,2,1,2,19528.75,19528.75,19528.125,19528.5
NQc1,NQH25,Market Price,2025-03-19T00:12:35.000000000-05,Intraday 5Sec,,,,,,,19528,19528,19527.75,19527.75,7,19528.75,19529,19528.5,19528.5,10,1,2,1,2,1,2,1,1,19528.375,19528.5,19528.125,19528.125
NQc1,NQH25,Market Price,2025-03-19T00:12:40.000000000-05,Intraday 5Sec,19528.5,19528.75,19528,19528.75,5,5,19528,19528.25,19527.75,19528,17,19528.5,19529,19528.5,19529,16,1,3,1,2,1,2,1,2,19528.25,19528.625,19528.25,19528.5
NQc1,NQH25,Market Price,2025-03-19T00:12:45.000000000-05,Intraday 5Sec,,,,,,,19528,19528,19528,19528,1,19529,19529,19528.75,19528.75,3,1,1,1,1,2,2,1,1,19528.5,19528.5,19528.375,19528.375
NQc1,NQH25,Market Price,2025-03-19T00:12:50.000000000-05,Intraday 5Sec,,,,,,,19528,19528.75,19527.5,19528.75,27,19528.75,19529.5,19528.5,19529.5,20,2,3,1,1,1,3,1,1,19528.375,19529.125,19528,19529.125
NQc1,NQH25,Market Price,2025-03-19T00:12:55.000000000-05,Intraday 5Sec,,,,,,,19529,19529.25,19527.25,19527.25,42,19529.5,19530,19528,19528,49,1,3,1,1,1,3,1,1,19529.25,19529.625,19527.625,19527.625
NQc1,NQH25,Market Price,2025-03-19T00:13:00.000000000-05,Intraday 5Sec,19526.25,19526.25,19525.75,19526,6,5,19527.25,19527.25,19524.75,19524.75,69,19528,19528,19525.5,19525.75,72,1,4,1,1,2,2,1,2,19527.625,19527.625,19525.125,19525.25
NQc1,NQH25,Market Price,2025-03-19T00:13:05.000000000-05,Intraday 5Sec,,,,,,,19524.75,19525.5,19524.5,19524.5,17,19525.5,19526.5,19525.5,19525.5,23,1,2,1,2,1,2,1,2,19525.125,19526,19525,19525
NQc1,NQH25,Market Price,2025-03-19T00:13:10.000000000-05,Intraday 5Sec,19525.75,19525.75,19525.75,19525.75,1,1,19524.75,19525.25,19524.5,19525.25,34,19525.5,19526.5,19525.25,19526.5,27,1,3,1,1,2,3,1,2,19525.125,19525.875,19524.875,19525.875
NQc1,NQH25,Market Price,2025-03-19T00:13:15.000000000-05,Intraday 5Sec,,,,,,,19525.25,19525.25,19524.25,19525.25,22,19526.5,19526.5,19525.25,19526,50,1,4,1,1,1,3,1,1,19525.875,19525.875,19524.75,19525.625
NQc1,NQH25,Market Price,2025-03-19T00:13:20.000000000-05,Intraday 5Sec,19524.25,19524.5,19524.25,19524.5,5,4,19525,19525,19523.5,19524.5,30,19526,19526,19524.25,19525.5,53,2,5,1,1,1,4,1,3,19525.5,19525.5,19523.875,19525
NQc1,NQH25,Market Price,2025-03-19T00:13:25.000000000-05,Intraday 5Sec,,,,,,,19524.75,19524.75,19523.5,19524,42,19525.5,19525.5,19524.25,19525,41,1,3,1,2,3,4,1,1,19525.125,19525.125,19523.875,19524.5
NQc1,NQH25,Market Price,2025-03-19T00:13:30.000000000-05,Intraday 5Sec,19523.5,19524,19523.5,19524,2,2,19524,19524.25,19523,19523.5,34,19525.25,19525.25,19523.75,19524.25,29,2,2,1,1,2,2,1,1,19524.625,19524.75,19523.375,19523.875
NQc1,NQH25,Market Price,2025-03-19T00:13:35.000000000-05,Intraday 5Sec,,,,,,,19523.25,19523.5,19522.75,19523,26,19524.25,19524.75,19523.75,19523.75,38,1,3,1,1,1,3,1,2,19523.75,19524.125,19523.25,19523.375
NQc1,NQH25,Market Price,2025-03-19T00:13:40.000000000-05,Intraday 5Sec,,,,,,,19523,19523,19521.5,19522.75,67,19523.5,19523.75,19522.5,19523.5,45,1,3,1,1,1,3,1,1,19523.25,19523.25,19522,19523.125
NQc1,NQH25,Market Price,2025-03-19T00:13:45.000000000-05,Intraday 5Sec,,,,,,,19522.75,19522.75,19522,19522.5,19,19523.5,19523.5,19523,19523.5,14,2,2,1,2,1,2,1,2,19523.125,19523.125,19522.5,19523
NQc1,NQH25,Market Price,2025-03-19T00:13:50.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19522.75,19523,19522.5,19522.5,13,19523.5,19523.75,19523.5,19523.5,10,1,2,1,1,2,3,1,1,19523.125,19523.375,19523,19523
NQc1,NQH25,Market Price,2025-03-19T00:13:55.000000000-05,Intraday 5Sec,,,,,,,19522.5,19522.75,19521.75,19522.75,23,19523.5,19523.75,19522.75,19523.75,36,2,2,1,1,1,4,1,2,19523,19523.25,19522.25,19523.25
NQc1,NQH25,Market Price,2025-03-19T00:14:00.000000000-05,Intraday 5Sec,19523.75,19524.25,19521,19521,8,6,19522.75,19524.25,19520.5,19521.25,98,19523.75,19525,19521,19522,114,2,3,1,2,2,4,1,1,19523.25,19524.625,19520.75,19521.625
NQc1,NQH25,Market Price,2025-03-19T00:14:05.000000000-05,Intraday 5Sec,19521.25,19521.25,19521.25,19521.25,1,1,19521.25,19521.25,19520.5,19520.75,29,19522,19522,19521.25,19521.5,37,1,3,1,1,1,3,1,1,19521.625,19521.625,19520.875,19521.125
NQc1,NQH25,Market Price,2025-03-19T00:14:10.000000000-05,Intraday 5Sec,19521,19521,19521,19521,1,1,19520.5,19521.75,19520.5,19521.75,23,19521.5,19522.5,19521.25,19522.5,17,2,3,1,2,1,3,1,1,19521,19522.125,19520.875,19522.125
NQc1,NQH25,Market Price,2025-03-19T00:14:15.000000000-05,Intraday 5Sec,19521.75,19521.75,19521.75,19521.75,1,1,19521.75,19521.75,19520.75,19521.5,12,19522.5,19522.5,19522,19522.25,10,1,2,1,1,1,4,1,2,19522.125,19522.125,19521.375,19521.875
NQc1,NQH25,Market Price,2025-03-19T00:14:20.000000000-05,Intraday 5Sec,,,,,,,19521.5,19521.5,19520.5,19520.75,14,19522.25,19522.5,19521.75,19521.75,12,1,4,1,1,1,3,1,2,19521.875,19522,19521.125,19521.25
NQc1,NQH25,Market Price,2025-03-19T00:14:25.000000000-05,Intraday 5Sec,,,,,,,19520.5,19521,19520.5,19520.75,19,19521.75,19521.75,19521.25,19521.75,22,2,2,1,2,2,3,1,2,19521.125,19521.375,19520.875,19521.25
NQc1,NQH25,Market Price,2025-03-19T00:14:30.000000000-05,Intraday 5Sec,,,,,,,19520.75,19521.5,19520.75,19521,21,19521.75,19522.25,19521.75,19521.75,6,2,2,1,1,1,2,1,1,19521.25,19521.875,19521.25,19521.375
NQc1,NQH25,Market Price,2025-03-19T00:14:35.000000000-05,Intraday 5Sec,,,,,,,19520.75,19521,19520.5,19520.5,21,19521.75,19521.75,19521.25,19521.25,12,1,3,1,1,1,6,1,1,19521.25,19521.375,19520.875,19520.875
NQc1,NQH25,Market Price,2025-03-19T00:14:40.000000000-05,Intraday 5Sec,,,,,,,19520.5,19520.75,19520.5,19520.5,12,19521.25,19521.75,19521.25,19521.75,11,2,3,1,2,1,6,1,5,19520.875,19521.25,19520.875,19521.125
NQc1,NQH25,Market Price,2025-03-19T00:14:45.000000000-05,Intraday 5Sec,,,,,,,19520.75,19520.75,19520.5,19520.75,3,19521.75,19521.75,19521.75,19521.75,0,1,2,1,1,5,5,5,5,19521.25,19521.25,19521.125,19521.25
NQc1,NQH25,Market Price,2025-03-19T00:14:50.000000000-05,Intraday 5Sec,19521.75,19521.75,19521.75,19521.75,1,1,19520.75,19520.75,19520.5,19520.75,5,19521.75,19521.75,19521.75,19521.75,1,1,3,1,1,4,4,4,4,19521.25,19521.25,19521.125,19521.25
NQc1,NQH25,Market Price,2025-03-19T00:14:55.000000000-05,Intraday 5Sec,19521.75,19521.75,19521.75,19521.75,2,2,19520.5,19521.5,19520.5,19521.25,29,19521.75,19521.75,19521.25,19521.75,9,3,3,1,2,4,4,1,2,19521.125,19521.625,19520.875,19521.5
NQc1,NQH25,Market Price,2025-03-19T00:15:00.000000000-05,Intraday 5Sec,19521.5,19521.5,19520,19520,6,4,19521.5,19521.5,19519,19519.75,34,19521.75,19521.75,19520.25,19521,25,1,4,1,1,2,4,1,1,19521.625,19521.625,19519.75,19520.375
NQc1,NQH25,Market Price,2025-03-19T00:15:05.000000000-05,Intraday 5Sec,19521.25,19521.75,19521.25,19521.75,3,3,19519.75,19522,19519.75,19522,23,19521.25,19523,19521.25,19523,25,1,2,1,1,3,3,1,2,19520.5,19522.5,19520.5,19522.5
NQc1,NQH25,Market Price,2025-03-19T00:15:10.000000000-05,Intraday 5Sec,,,,,,,19522,19522,19521,19521.5,30,19522.75,19522.75,19521.75,19522.5,40,1,2,1,2,1,3,1,2,19522.375,19522.375,19521.375,19522
NQc1,NQH25,Market Price,2025-03-19T00:15:15.000000000-05,Intraday 5Sec,,,,,,,19521.5,19523.25,19521.5,19523.25,24,19522.25,19524,19522.25,19524,20,2,3,1,1,1,3,1,1,19521.875,19523.625,19521.875,19523.625
NQc1,NQH25,Market Price,2025-03-19T00:15:20.000000000-05,Intraday 5Sec,19524,19524,19524,19524,2,2,19523.25,19524,19523,19523.75,23,19524.25,19524.75,19523.75,19524.5,23,1,3,1,1,1,3,1,1,19523.75,19524.375,19523.375,19524.125
NQc1,NQH25,Market Price,2025-03-19T00:15:25.000000000-05,Intraday 5Sec,19523,19523,19523,19523,1,1,19523.75,19523.75,19521.5,19521.5,36,19524.25,19524.25,19522.5,19522.5,28,1,3,1,2,1,2,1,2,19524,19524,19522,19522
NQc1,NQH25,Market Price,2025-03-19T00:15:30.000000000-05,Intraday 5Sec,19522.75,19522.75,19522.25,19522.25,4,4,19521.5,19522.5,19521.25,19521.75,61,19522.5,19523.25,19522.25,19522.75,44,2,4,1,1,1,3,1,2,19522,19522.875,19521.75,19522.25
NQc1,NQH25,Market Price,2025-03-19T00:15:35.000000000-05,Intraday 5Sec,19521.5,19521.5,19521.5,19521.5,1,1,19521.75,19522,19521,19521.25,41,19522.75,19523,19521.75,19522.5,46,1,3,1,1,1,4,1,4,19522.25,19522.5,19521.375,19521.875
NQc1,NQH25,Market Price,2025-03-19T00:15:40.000000000-05,Intraday 5Sec,,,,,,,19521,19523.25,19521,19523.25,40,19522.5,19524,19522.5,19524,27,1,4,1,2,4,4,1,1,19521.75,19523.625,19521.75,19523.625
NQc1,NQH25,Market Price,2025-03-19T00:15:45.000000000-05,Intraday 5Sec,19523.5,19523.5,19523.5,19523.5,1,1,19523.25,19523.5,19522.5,19522.5,33,19524,19524.25,19523.5,19523.5,10,1,2,1,2,1,2,1,2,19523.625,19523.875,19523,19523
NQc1,NQH25,Market Price,2025-03-19T00:15:50.000000000-05,Intraday 5Sec,,,,,1,,19522.5,19523.5,19522.5,19522.75,37,19523.5,19524.5,19523.25,19524,32,1,3,1,1,2,4,1,2,19523,19524,19522.875,19523.375
NQc1,NQH25,Market Price,2025-03-19T00:15:55.000000000-05,Intraday 5Sec,19522.75,19523.25,19522.75,19523.25,2,2,19522.75,19523,19522,19523,28,19523.75,19524,19522.75,19523.75,30,1,3,1,2,1,3,1,1,19523.25,19523.375,19522.375,19523.375
NQc1,NQH25,Market Price,2025-03-19T00:16:00.000000000-05,Intraday 5Sec,19524,19524.25,19524,19524.25,2,2,19523,19523.75,19522,19523.75,69,19523.75,19524.75,19523,19524.75,67,1,3,1,1,1,4,1,2,19523.375,19524.25,19522.5,19524.25
NQc1,NQH25,Market Price,2025-03-19T00:16:05.000000000-05,Intraday 5Sec,,,,,,,19523.75,19524.75,19522.75,19523,84,19524.75,19525.75,19523.75,19524,80,1,3,1,2,1,3,1,1,19524.25,19525.25,19523.25,19523.5
NQc1,NQH25,Market Price,2025-03-19T00:16:10.000000000-05,Intraday 5Sec,19524,19524,19524,19524,1,1,19523,19524,19522.75,19524,37,19524,19525,19523.75,19525,46,2,2,1,2,2,4,1,1,19523.5,19524.5,19523.25,19524.5
NQc1,NQH25,Market Price,2025-03-19T00:16:15.000000000-05,Intraday 5Sec,19524.5,19524.75,19524.5,19524.75,2,2,19524,19525.75,19523.75,19525.75,46,19525,19526.5,19524.5,19526.5,49,2,4,1,1,2,3,1,1,19524.5,19526.125,19524.125,19526.125
NQc1,NQH25,Market Price,2025-03-19T00:16:20.000000000-05,Intraday 5Sec,,,,,,,19525.75,19525.75,19525,19525.25,11,19526.25,19526.25,19526,19526,7,1,2,1,2,1,3,1,1,19526,19526,19525.5,19525.625
NQc1,NQH25,Market Price,2025-03-19T00:16:25.000000000-05,Intraday 5Sec,,,,,,,19525.25,19525.75,19524.25,19525,45,19526.25,19526.5,19525,19526,45,2,3,1,2,3,4,1,1,19525.75,19526.125,19524.625,19525.5
NQc1,NQH25,Market Price,2025-03-19T00:16:30.000000000-05,Intraday 5Sec,,,,,,,19525,19525.5,19524.75,19525.25,22,19526,19526.25,19525.75,19526,13,2,2,1,1,2,3,1,1,19525.5,19525.875,19525.25,19525.625
NQc1,NQH25,Market Price,2025-03-19T00:16:35.000000000-05,Intraday 5Sec,,,,,,,19525.25,19525.5,19525,19525,16,19526,19526.25,19526,19526,6,2,2,1,2,1,2,1,1,19525.625,19525.875,19525.5,19525.5
NQc1,NQH25,Market Price,2025-03-19T00:16:40.000000000-05,Intraday 5Sec,19525.5,19525.5,19525.5,19525.5,1,1,19525,19525.5,19524.5,19525.5,15,19526,19526.25,19525.5,19526.25,10,1,3,1,1,1,2,1,2,19525.5,19525.875,19525,19525.875
NQc1,NQH25,Market Price,2025-03-19T00:16:45.000000000-05,Intraday 5Sec,,,,,,,19525.25,19525.25,19525,19525,8,19526.25,19526.25,19525.75,19526,5,2,4,1,1,2,2,1,2,19525.75,19525.75,19525.375,19525.5
NQc1,NQH25,Market Price,2025-03-19T00:16:50.000000000-05,Intraday 5Sec,,,,,,,19525,19525.25,19524.5,19524.5,20,19525.75,19526,19525.5,19525.75,16,1,3,1,2,1,2,1,2,19525.375,19525.625,19525,19525.125
NQc1,NQH25,Market Price,2025-03-19T00:16:55.000000000-05,Intraday 5Sec,19525,19525,19525,19525,1,1,19524.5,19524.75,19523.75,19524.25,12,19525.5,19525.5,19525,19525,16,2,3,1,1,1,2,1,2,19525,19525.125,19524.375,19524.625
NQc1,NQH25,Market Price,2025-03-19T00:17:00.000000000-05,Intraday 5Sec,19525,19525,19524.25,19524.25,2,2,19524.25,19524.75,19523.25,19524.75,63,19525,19525.5,19524.25,19525.5,77,1,3,1,2,1,3,1,1,19524.625,19525.125,19523.75,19525.125
NQc1,NQH25,Market Price,2025-03-19T00:17:05.000000000-05,Intraday 5Sec,,,,,,,19524.75,19525,19524.25,19525,26,19525.75,19526,19525.25,19526,17,2,3,1,1,1,3,1,2,19525.25,19525.5,19524.75,19525.5
NQc1,NQH25,Market Price,2025-03-19T00:17:10.000000000-05,Intraday 5Sec,,,,,,,19525,19525,19524.5,19525,20,19525.75,19526,19525.5,19526,32,1,2,1,2,1,3,1,1,19525.375,19525.5,19525,19525.5
